rowNumber,PersonId,State,Practice,PracticeName,LifeCycle,Loyal,Issue,Score,ScoreName,NPS-score,Channel,QuotePrice,QuoteType,RevPrice,RevObjects 
2232,287,s10,4,BI,End,Loyal,,,,,,,,,
2233,288,s1,,,Awareness,,,,,,,,,,
2234,288,s2,2,Service Cloud,Awareness,,,,,,,,,,
2235,288,s3,2,Service Cloud,Awareness,,,,,,,,,,
2236,288,s5,2,Service Cloud,Evaluation,,,9,CES,,,,,,
2237,288,s5,2,Service Cloud,Evaluation,,,2,NPS,-1,,,,,
2238,288,s4,2,Service Cloud,Evaluation,,,,,,,,,,
2239,288,s4,2,Service Cloud,Evaluation,,,,,,,22948,Consultant,,
2240,288,s6,2,Service Cloud,Purchase,,,6,CES,,,,,,
2241,288,s6,2,Service Cloud,Purchase,,,5,NPS,-1,,,,,
2242,288,s6,2,Service Cloud,Purchase,,,,,,,,,22948,1
2243,288,s7,2,Service Cloud,Use,,,,,,,,,,
2244,288,s9,2,Service Cloud,Use,,,,,,,,,,
2245,288,s10,2,Service Cloud,End,,,,,,,,,,
2246,289,s1,,,Awareness,,,,,,,,,,
2247,289,s2,2,Service Cloud,Awareness,,,,,,,,,,
2248,289,s10,2,Service Cloud,End,,,,,,,,,,
2249,290,s1,,,Awareness,,,,,,,,,,
2250,290,s2,2,Service Cloud,Awareness,,,,,,,,,,
2251,290,s3,2,Service Cloud,Awareness,,,,,,,,,,
2252,290,s5,2,Service Cloud,Evaluation,,,,,,,,,,
2253,290,s4,2,Service Cloud,Evaluation,,,,,,,,,,
2254,290,s4,2,Service Cloud,Evaluation,,,,,,,42824,Consultant,,
2255,290,s5,2,Service Cloud,Evaluation,,,,,,,,,,
2256,290,s4,2,Service Cloud,Evaluation,,,10,CES,,,,,,
2257,290,s4,2,Service Cloud,Evaluation,,,10,NPS,1,,,,,
2258,290,s4,2,Service Cloud,Evaluation,,,,,,,30829,Consultant,,
2259,290,s6,2,Service Cloud,Purchase,,,8,CES,,,,,,
2260,290,s6,2,Service Cloud,Purchase,,,4,NPS,-1,,,,,
2261,290,s6,2,Service Cloud,Purchase,,,,,,,,,30829,1
2262,290,s7,2,Service Cloud,Use,,,4,CES,,,,,,
2263,290,s7,2,Service Cloud,Use,,,5,NPS,-1,,,,,
2264,290,s9,2,Service Cloud,Use,,,,,,,,,,
2265,290,s10,2,Service Cloud,End,,,,,,,,,,
2266,291,s1,,,Awareness,,,,,,,,,,
2267,291,s2,4,BI,Awareness,,,,,,,,,,
2268,291,s10,4,BI,End,,,,,,,,,,
2269,292,s1,,,Awareness,,,,,,,,,,
2270,292,s2,5,Siebel,Awareness,,,,,,,,,,
2271,292,s3,5,Siebel,Awareness,,,,,,,,,,
2272,292,s10,5,Siebel,End,,,,,,,,,,
2273,293,s1,,,Awareness,,,,,,,,,,
2274,293,s2,2,Service Cloud,Awareness,,,,,,,,,,
2275,293,s10,2,Service Cloud,End,,,,,,,,,,
2276,294,s1,,,Awareness,,,,,,,,,,
2277,294,s2,5,Siebel,Awareness,,,,,,,,,,
2278,294,s3,5,Siebel,Awareness,,,,,,,,,,
2279,294,s5,5,Siebel,Evaluation,,,10,CES,,,,,,
2280,294,s5,5,Siebel,Evaluation,,,10,NPS,1,,,,,
2281,294,s4,5,Siebel,Evaluation,,,,,,,,,,
2282,294,s4,5,Siebel,Evaluation,,,,,,,89933,Consultant,,
2283,294,s6,5,Siebel,Purchase,,,,,,,,,,
2284,294,s6,5,Siebel,Purchase,,,,,,,,,89933,1
2285,294,s7,5,Siebel,Use,,,10,CES,,,,,,
2286,294,s7,5,Siebel,Use,,,10,NPS,1,,,,,
2287,294,s9,5,Siebel,Use,,,10,CES,,,,,,
2288,294,s9,5,Siebel,Use,,,8,NPS,0,,,,,
2289,294,s4,5,Siebel,Evaluation,Loyal,,10,CES,,,,,,
2290,294,s4,5,Siebel,Evaluation,Loyal,,10,NPS,1,,,,,
2291,294,s4,5,Siebel,Evaluation,Loyal,,,,,,55239,Consultant,,
2292,294,s6,5,Siebel,Purchase,Loyal,,,,,,,,,
2293,294,s6,5,Siebel,Purchase,Loyal,,,,,,,,55239,1
2294,294,s7,5,Siebel,Use,Loyal,,,,,,,,,
2295,294,s9,5,Siebel,Use,Loyal,,,,,,,,,
2296,294,s10,5,Siebel,End,Loyal,,,,,,,,,
2297,295,s1,,,Awareness,,,,,,,,,,
2298,295,s2,0,Siebel,Awareness,,,,,,,,,,
2299,295,s10,0,Siebel,End,,,,,,,,,,
2300,296,s1,,,Awareness,,,,,,,,,,
2301,296,s2,1,Sales Cloud,Awareness,,,,,,,,,,
2302,296,s10,1,Sales Cloud,End,,,,,,,,,,
2303,297,s1,,,Awareness,,,,,,,,,,
2304,297,s10,,,End,,,,,,,,,,
2305,298,s1,,,Awareness,,,,,,,,,,
2306,298,s2,4,BI,Awareness,,,,,,,,,,
2307,298,s10,4,BI,End,,,,,,,,,,
2308,299,s1,,,Awareness,,,,,,,,,,
2309,299,s2,2,Service Cloud,Awareness,,,,,,,,,,
2310,299,s3,2,Service Cloud,Awareness,,,,,,,,,,
2311,299,s5,2,Service Cloud,Evaluation,,,8,CES,,,,,,
2312,299,s5,2,Service Cloud,Evaluation,,,10,NPS,1,,,,,
2313,299,s4,2,Service Cloud,Evaluation,,,,,,,,,,
2314,299,s4,2,Service Cloud,Evaluation,,,,,,,22541,Consultant,,
2315,299,s6,2,Service Cloud,Purchase,,,,,,,,,,
2316,299,s6,2,Service Cloud,Purchase,,,,,,,,,22541,1
2317,299,s7,2,Service Cloud,Use,,,8,CES,,,,,,
2318,299,s7,2,Service Cloud,Use,,,5,NPS,-1,,,,,
2319,299,s9,2,Service Cloud,Use,,,10,CES,,,,,,
2320,299,s9,2,Service Cloud,Use,,,4,NPS,-1,,,,,
2321,299,s4,2,Service Cloud,Evaluation,Loyal,,10,CES,,,,,,
2322,299,s4,2,Service Cloud,Evaluation,Loyal,,10,NPS,1,,,,,
2323,299,s4,2,Service Cloud,Evaluation,Loyal,,,,,,85758,Consultant,,
2324,299,s6,2,Service Cloud,Purchase,Loyal,,,,,,,,,
2325,299,s6,2,Service Cloud,Purchase,Loyal,,,,,,,,85758,1
2326,299,s7,2,Service Cloud,Use,Loyal,,,,,,,,,
2327,299,s9,2,Service Cloud,Use,Loyal,,10,CES,,,,,,
2328,299,s9,2,Service Cloud,Use,Loyal,,10,NPS,1,,,,,
2329,299,s4,2,Service Cloud,Evaluation,Loyal,,,,,,,,,
2330,299,s4,2,Service Cloud,Evaluation,Loyal,,,,,,67387,Consultant,,
2331,299,s6,2,Service Cloud,Purchase,Loyal,,,,,,,,,
2332,299,s6,2,Service Cloud,Purchase,Loyal,,,,,,,,67387,1
2333,299,s7,2,Service Cloud,Use,Loyal,,,,,,,,,
2334,299,s9,2,Service Cloud,Use,Loyal,,,,,,,,,
2335,299,s10,2,Service Cloud,End,Loyal,,,,,,,,,
2336,300,s1,,,Awareness,,,,,,,,,,
2337,300,s10,,,End,,,,,,,,,,
2338,301,s1,,,Awareness,,,,,,,,,,
2339,301,s2,0,Siebel,Awareness,,,,,,,,,,
2340,301,s3,0,Siebel,Awareness,,,,,,,,,,
2341,301,s10,0,Siebel,End,,,,,,,,,,
2342,302,s1,,,Awareness,,,,,,,,,,
2343,302,s2,1,Sales Cloud,Awareness,,,,,,,,,,
2344,302,s3,1,Sales Cloud,Awareness,,,,,,,,,,
2345,302,s10,1,Sales Cloud,End,,,,,,,,,,
2346,303,s1,,,Awareness,,,,,,,,,,
2347,303,s2,0,Siebel,Awareness,,,,,,,,,,
2348,303,s3,0,Siebel,Awareness,,,,,,,,,,
2349,303,s5,0,Siebel,Evaluation,,,,,,,,,,
2350,303,s4,0,Siebel,Evaluation,,,,,,,,,,
2351,303,s4,0,Siebel,Evaluation,,,,,,,78030,Consultant,,
2352,303,s6,0,Siebel,Purchase,,,,,,,,,,
2353,303,s6,0,Siebel,Purchase,,,,,,,,,78030,1
2354,303,s7,0,Siebel,Use,,,,,,,,,,
2355,303,s9,0,Siebel,Use,,,,,,,,,,
2356,303,s10,0,Siebel,End,,,,,,,,,,
2357,304,s1,,,Awareness,,,,,,,,,,
2358,304,s10,,,End,,,,,,,,,,
2359,305,s1,,,Awareness,,,,,,,,,,
2360,305,s2,2,Service Cloud,Awareness,,,,,,,,,,
2361,305,s3,2,Service Cloud,Awareness,,,,,,,,,,
2362,305,s5,2,Service Cloud,Evaluation,,,9,CES,,,,,,
2363,305,s5,2,Service Cloud,Evaluation,,,7,NPS,0,,,,,
2364,305,s4,2,Service Cloud,Evaluation,,,,,,,,,,
2365,305,s4,2,Service Cloud,Evaluation,,,,,,,28007,Consultant,,
2366,305,s6,2,Service Cloud,Purchase,,,,,,,,,,
2367,305,s6,2,Service Cloud,Purchase,,,,,,,,,28007,1
2368,305,s7,2,Service Cloud,Use,,,,,,,,,,
2369,305,s9,2,Service Cloud,Use,,,,,,,,,,
2370,305,s4,2,Service Cloud,Evaluation,Loyal,,,,,,,,,
2371,305,s4,2,Service Cloud,Evaluation,Loyal,,,,,,61892,Consultant,,
2372,305,s6,2,Service Cloud,Purchase,Loyal,,,,,,,,,
2373,305,s6,2,Service Cloud,Purchase,Loyal,,,,,,,,61892,1
2374,305,s7,2,Service Cloud,Use,Loyal,,10,CES,,,,,,
2375,305,s7,2,Service Cloud,Use,Loyal,,9,NPS,1,,,,,
2376,305,s8,2,Service Cloud,Use,Loyal,Solved,,,,,,,,
2377,305,s9,2,Service Cloud,Use,Loyal,Solved,,,,,,,,
2378,305,s10,2,Service Cloud,End,Loyal,Solved,,,,,,,,
2379,306,s1,,,Awareness,,,,,,,,,,
2380,306,s10,,,End,,,,,,,,,,
2381,307,s1,,,Awareness,,,,,,,,,,
2382,307,s10,,,End,,,,,,,,,,
2383,308,s1,,,Awareness,,,,,,,,,,
2384,308,s10,,,End,,,,,,,,,,
2385,309,s1,,,Awareness,,,,,,,,,,
2386,309,s2,5,Siebel,Awareness,,,,,,,,,,
2387,309,s10,5,Siebel,End,,,,,,,,,,
2388,310,s1,,,Awareness,,,,,,,,,,
2389,310,s2,0,Siebel,Awareness,,,,,,,,,,
2390,310,s3,0,Siebel,Awareness,,,,,,,,,,
2391,310,s4,0,Siebel,Evaluation,,,,,,,,,,
2392,310,s4,0,Siebel,Evaluation,,,,,,,27699,Consultant,,
2393,310,s4,0,Siebel,Evaluation,,,,,,,,,,
2394,310,s4,0,Siebel,Evaluation,,,,,,,23111,Consultant,,
2395,310,s10,0,Siebel,End,,,,,,,,,,
2396,311,s1,,,Awareness,,,,,,,,,,
2397,311,s10,,,End,,,,,,,,,,
2398,312,s1,,,Awareness,,,,,,,,,,
2399,312,s10,,,End,,,,,,,,,,
2400,313,s1,,,Awareness,,,,,,,,,,
2401,313,s10,,,End,,,,,,,,,,
2402,314,s1,,,Awareness,,,,,,,,,,
2403,314,s2,0,Siebel,Awareness,,,,,,,,,,
2404,314,s3,0,Siebel,Awareness,,,,,,,,,,
2405,314,s5,0,Siebel,Evaluation,,,,,,,,,,
2406,314,s4,0,Siebel,Evaluation,,,,,,,,,,
2407,314,s4,0,Siebel,Evaluation,,,,,,,80673,Consultant,,
2408,314,s6,0,Siebel,Purchase,,,10,CES,,,,,,
2409,314,s6,0,Siebel,Purchase,,,10,NPS,1,,,,,
2410,314,s6,0,Siebel,Purchase,,,,,,,,,80673,1
2411,314,s7,0,Siebel,Use,,,8,CES,,,,,,
2412,314,s7,0,Siebel,Use,,,10,NPS,1,,,,,
2413,314,s9,0,Siebel,Use,,,,,,,,,,
2414,314,s10,0,Siebel,End,,,,,,,,,,
2415,315,s1,,,Awareness,,,,,,,,,,
2416,315,s10,,,End,,,,,,,,,,
2417,316,s1,,,Awareness,,,,,,,,,,
2418,316,s2,0,Siebel,Awareness,,,,,,,,,,
2419,316,s3,0,Siebel,Awareness,,,,,,,,,,
2420,316,s4,0,Siebel,Evaluation,,,,,,,,,,
2421,316,s4,0,Siebel,Evaluation,,,,,,,25928,Consultant,,
2422,316,s10,0,Siebel,End,,,,,,,,,,
2423,317,s1,,,Awareness,,,,,,,,,,
2424,317,s2,5,Siebel,Awareness,,,,,,,,,,
2425,317,s10,5,Siebel,End,,,,,,,,,,
2426,318,s1,,,Awareness,,,,,,,,,,
2427,318,s2,1,Sales Cloud,Awareness,,,,,,,,,,
2428,318,s3,1,Sales Cloud,Awareness,,,,,,,,,,
2429,318,s4,1,Sales Cloud,Evaluation,,,2,CES,,,,,,
2430,318,s4,1,Sales Cloud,Evaluation,,,6,NPS,-1,,,,,
2431,318,s4,1,Sales Cloud,Evaluation,,,,,,,62517,Consultant,,
2432,318,s10,1,Sales Cloud,End,,,,,,,,,,
2433,319,s1,,,Awareness,,,,,,,,,,
2434,319,s10,,,End,,,,,,,,,,
2435,320,s1,,,Awareness,,,,,,,,,,
2436,320,s2,3,Marketing Cloud,Awareness,,,,,,,,,,
2437,320,s10,3,Marketing Cloud,End,,,,,,,,,,
2438,321,s1,,,Awareness,,,,,,,,,,
2439,321,s10,,,End,,,,,,,,,,
2440,322,s1,,,Awareness,,,,,,,,,,
2441,322,s2,5,Siebel,Awareness,,,,,,,,,,
2442,322,s3,5,Siebel,Awareness,,,,,,,,,,
2443,322,s10,5,Siebel,End,,,,,,,,,,
2444,323,s1,,,Awareness,,,,,,,,,,
2445,323,s2,2,Service Cloud,Awareness,,,,,,,,,,
2446,323,s10,2,Service Cloud,End,,,,,,,,,,
2447,324,s1,,,Awareness,,,,,,,,,,
2448,324,s2,3,Marketing Cloud,Awareness,,,,,,,,,,
2449,324,s3,3,Marketing Cloud,Awareness,,,,,,,,,,
2450,324,s10,3,Marketing Cloud,End,,,,,,,,,,
2451,325,s1,,,Awareness,,,,,,,,,,
2452,325,s2,0,Siebel,Awareness,,,,,,,,,,
2453,325,s3,0,Siebel,Awareness,,,,,,,,,,
2454,325,s4,0,Siebel,Evaluation,,,5,CES,,,,,,
2455,325,s4,0,Siebel,Evaluation,,,9,NPS,1,,,,,
2456,325,s4,0,Siebel,Evaluation,,,,,,,15584,Consultant,,
2457,325,s6,0,Siebel,Purchase,,,8,CES,,,,,,
2458,325,s6,0,Siebel,Purchase,,,10,NPS,1,,,,,
2459,325,s6,0,Siebel,Purchase,,,,,,,,,15584,1
2460,325,s7,0,Siebel,Use,,,10,CES,,,,,,
2461,325,s7,0,Siebel,Use,,,9,NPS,1,,,,,
2462,325,s9,0,Siebel,Use,,,,,,,,,,
2463,325,s10,0,Siebel,End,,,,,,,,,,
2464,326,s1,,,Awareness,,,,,,,,,,
2465,326,s2,0,Siebel,Awareness,,,,,,,,,,
2466,326,s3,0,Siebel,Awareness,,,,,,,,,,
2467,326,s5,0,Siebel,Evaluation,,,,,,,,,,
2468,326,s4,0,Siebel,Evaluation,,,,,,,,,,
2469,326,s4,0,Siebel,Evaluation,,,,,,,11298,Consultant,,
2470,326,s4,0,Siebel,Evaluation,,,,,,,,,,
2471,326,s4,0,Siebel,Evaluation,,,,,,,22769,Consultant,,
2472,326,s10,0,Siebel,End,,,,,,,,,,
2473,327,s1,,,Awareness,,,,,,,,,,
2474,327,s2,1,Sales Cloud,Awareness,,,,,,,,,,
2475,327,s3,1,Sales Cloud,Awareness,,,,,,,,,,
2476,327,s5,1,Sales Cloud,Evaluation,,,,,,,,,,
2477,327,s4,1,Sales Cloud,Evaluation,,,,,,,,,,
2478,327,s4,1,Sales Cloud,Evaluation,,,,,,,13490,Consultant,,
2479,327,s6,1,Sales Cloud,Purchase,,,,,,,,,,
2480,327,s6,1,Sales Cloud,Purchase,,,,,,,,,13490,1
2481,327,s7,1,Sales Cloud,Use,,,,,,,,,,
2482,327,s9,1,Sales Cloud,Use,,,,,,,,,,
2483,327,s10,1,Sales Cloud,End,,,,,,,,,,
2484,328,s1,,,Awareness,,,,,,,,,,
2485,328,s2,2,Service Cloud,Awareness,,,,,,,,,,
2486,328,s3,2,Service Cloud,Awareness,,,,,,,,,,
2487,328,s4,2,Service Cloud,Evaluation,,,6,CES,,,,,,
2488,328,s4,2,Service Cloud,Evaluation,,,6,NPS,-1,,,,,
2489,328,s4,2,Service Cloud,Evaluation,,,,,,,7152,Consultant,,
2490,328,s10,2,Service Cloud,End,,,,,,,,,,
2491,329,s1,,,Awareness,,,,,,,,,,
2492,329,s2,4,BI,Awareness,,,,,,,,,,
2493,329,s10,4,BI,End,,,,,,,,,,
2494,330,s1,,,Awareness,,,,,,,,,,
2495,330,s10,,,End,,,,,,,,,,
2496,331,s1,,,Awareness,,,,,,,,,,
2497,331,s10,,,End,,,,,,,,,,
2498,332,s1,,,Awareness,,,,,,,,,,
2499,332,s2,3,Marketing Cloud,Awareness,,,,,,,,,,
2500,332,s10,3,Marketing Cloud,End,,,,,,,,,,
2501,333,s1,,,Awareness,,,,,,,,,,
2502,333,s2,3,Marketing Cloud,Awareness,,,5,CES,,,,,,
2503,333,s10,3,Marketing Cloud,End,,,,,,,,,,
2504,334,s1,,,Awareness,,,,,,,,,,
2505,334,s2,3,Marketing Cloud,Awareness,,,,,,,,,,
2506,334,s3,3,Marketing Cloud,Awareness,,,,,,,,,,
2507,334,s5,3,Marketing Cloud,Evaluation,,,5,CES,,,,,,
2508,334,s5,3,Marketing Cloud,Evaluation,,,3,NPS,-1,,,,,
2509,334,s4,3,Marketing Cloud,Evaluation,,,,,,,,,,
2510,334,s4,3,Marketing Cloud,Evaluation,,,,,,,35235,Consultant,,
2511,334,s10,3,Marketing Cloud,End,,,,,,,,,,
2512,335,s1,,,Awareness,,,,,,,,,,
2513,335,s2,3,Marketing Cloud,Awareness,,,,,,,,,,
2514,335,s3,3,Marketing Cloud,Awareness,,,,,,,,,,
2515,335,s5,3,Marketing Cloud,Evaluation,,,,,,,,,,
2516,335,s4,3,Marketing Cloud,Evaluation,,,,,,,,,,
2517,335,s4,3,Marketing Cloud,Evaluation,,,,,,,36840,Consultant,,
2518,335,s10,3,Marketing Cloud,End,,,,,,,,,,
2519,336,s1,,,Awareness,,,,,,,,,,
2520,336,s2,3,Marketing Cloud,Awareness,,,2,CES,,,,,,
2521,336,s10,3,Marketing Cloud,End,,,,,,,,,,
2522,337,s1,,,Awareness,,,,,,,,,,
2523,337,s2,2,Service Cloud,Awareness,,,,,,,,,,
2524,337,s10,2,Service Cloud,End,,,,,,,,,,
2525,338,s1,,,Awareness,,,,,,,,,,
2526,338,s10,,,End,,,,,,,,,,
2527,339,s1,,,Awareness,,,,,,,,,,
2528,339,s2,2,Service Cloud,Awareness,,,9,CES,,,,,,
2529,339,s3,2,Service Cloud,Awareness,,,,,,,,,,
2530,339,s10,2,Service Cloud,End,,,,,,,,,,
2531,340,s1,,,Awareness,,,,,,,,,,
2532,340,s2,4,BI,Awareness,,,,,,,,,,
2533,340,s10,4,BI,End,,,,,,,,,,
2534,341,s1,,,Awareness,,,,,,,,,,
2535,341,s2,5,Siebel,Awareness,,,,,,,,,,
2536,341,s3,5,Siebel,Awareness,,,,,,,,,,
2537,341,s5,5,Siebel,Evaluation,,,,,,,,,,
2538,341,s4,5,Siebel,Evaluation,,,,,,,,,,
2539,341,s4,5,Siebel,Evaluation,,,,,,,14591,Consultant,,
2540,341,s6,5,Siebel,Purchase,,,,,,,,,,
2541,341,s6,5,Siebel,Purchase,,,,,,,,,14591,1
2542,341,s7,5,Siebel,Use,,,10,CES,,,,,,
2543,341,s7,5,Siebel,Use,,,10,NPS,1,,,,,
2544,341,s9,5,Siebel,Use,,,,,,,,,,
2545,341,s10,5,Siebel,End,,,,,,,,,,
2546,342,s1,,,Awareness,,,,,,,,,,
2547,342,s2,4,BI,Awareness,,,,,,,,,,
2548,342,s3,4,BI,Awareness,,,,,,,,,,
2549,342,s5,4,BI,Evaluation,,,,,,,,,,
2550,342,s4,4,BI,Evaluation,,,,,,,,,,
2551,342,s4,4,BI,Evaluation,,,,,,,30111,Consultant,,
2552,342,s5,4,BI,Evaluation,,,,,,,,,,
2553,342,s4,4,BI,Evaluation,,,,,,,,,,
2554,342,s4,4,BI,Evaluation,,,,,,,15805,Consultant,,
2555,342,s6,4,BI,Purchase,,,,,,,,,,
2556,342,s6,4,BI,Purchase,,,,,,,,,15805,1
2557,342,s7,4,BI,Use,,,9,CES,,,,,,
2558,342,s7,4,BI,Use,,,6,NPS,-1,,,,,
2559,342,s9,4,BI,Use,,,10,CES,,,,,,
2560,342,s9,4,BI,Use,,,6,NPS,-1,,,,,
2561,342,s4,4,BI,Evaluation,Loyal,,10,CES,,,,,,
2562,342,s4,4,BI,Evaluation,Loyal,,10,NPS,1,,,,,
2563,342,s4,4,BI,Evaluation,Loyal,,,,,,75794,Consultant,,
2564,342,s6,4,BI,Purchase,Loyal,,,,,,,,,
2565,342,s6,4,BI,Purchase,Loyal,,,,,,,,75794,1
2566,342,s7,4,BI,Use,Loyal,,,,,,,,,
2567,342,s9,4,BI,Use,Loyal,,,,,,,,,
2568,342,s4,4,BI,Evaluation,Loyal,,,,,,,,,
2569,342,s4,4,BI,Evaluation,Loyal,,,,,,91813,Consultant,,
2570,342,s6,4,BI,Purchase,Loyal,,,,,,,,,
2571,342,s6,4,BI,Purchase,Loyal,,,,,,,,91813,1
2572,342,s7,4,BI,Use,Loyal,,9,CES,,,,,,
2573,342,s7,4,BI,Use,Loyal,,10,NPS,1,,,,,
2574,342,s2,2,Service Cloud,Awareness,Loyal,,,,,,,,,
2575,342,s10,2,Service Cloud,End,Loyal,,,,,,,,,
2576,343,s1,,,Awareness,,,,,,,,,,
2577,343,s2,5,Siebel,Awareness,,,,,,,,,,
2578,343,s10,5,Siebel,End,,,,,,,,,,
2579,344,s1,,,Awareness,,,,,,,,,,
2580,344,s10,,,End,,,,,,,,,,
2581,345,s1,,,Awareness,,,,,,,,,,
2582,345,s2,0,Siebel,Awareness,,,,,,,,,,
2583,345,s3,0,Siebel,Awareness,,,,,,,,,,
2584,345,s5,0,Siebel,Evaluation,,,,,,,,,,
2585,345,s4,0,Siebel,Evaluation,,,,,,,,,,
2586,345,s4,0,Siebel,Evaluation,,,,,,,27357,Consultant,,
2587,345,s5,0,Siebel,Evaluation,,,,,,,,,,
2588,345,s4,0,Siebel,Evaluation,,,,,,,,,,
2589,345,s4,0,Siebel,Evaluation,,,,,,,29274,Consultant,,
2590,345,s5,0,Siebel,Evaluation,,,8,CES,,,,,,
2591,345,s5,0,Siebel,Evaluation,,,10,NPS,1,,,,,
2592,345,s4,0,Siebel,Evaluation,,,,,,,,,,
2593,345,s4,0,Siebel,Evaluation,,,,,,,24799,Consultant,,
2594,345,s6,0,Siebel,Purchase,,,,,,,,,,
2595,345,s6,0,Siebel,Purchase,,,,,,,,,24799,1
2596,345,s7,0,Siebel,Use,,,6,CES,,,,,,
2597,345,s7,0,Siebel,Use,,,5,NPS,-1,,,,,
2598,345,s2,0,Siebel,Awareness,Loyal,,,,,,,,,
2599,345,s10,0,Siebel,End,Loyal,,,,,,,,,
2600,346,s1,,,Awareness,,,,,,,,,,
2601,346,s2,4,BI,Awareness,,,,,,,,,,
2602,346,s3,4,BI,Awareness,,,,,,,,,,
2603,346,s10,4,BI,End,,,,,,,,,,
2604,347,s1,,,Awareness,,,,,,,,,,
2605,347,s2,4,BI,Awareness,,,,,,,,,,
2606,347,s10,4,BI,End,,,,,,,,,,
2607,348,s1,,,Awareness,,,,,,,,,,
2608,348,s2,0,Siebel,Awareness,,,,,,,,,,
2609,348,s3,0,Siebel,Awareness,,,,,,,,,,
2610,348,s5,0,Siebel,Evaluation,,,10,CES,,,,,,
2611,348,s5,0,Siebel,Evaluation,,,10,NPS,1,,,,,
2612,348,s4,0,Siebel,Evaluation,,,10,CES,,,,,,
2613,348,s4,0,Siebel,Evaluation,,,10,NPS,1,,,,,
2614,348,s4,0,Siebel,Evaluation,,,,,,,79746,Consultant,,
2615,348,s10,0,Siebel,End,,,,,,,,,,
2616,349,s1,,,Awareness,,,,,,,,,,
2617,349,s2,3,Marketing Cloud,Awareness,,,,,,,,,,
2618,349,s3,3,Marketing Cloud,Awareness,,,,,,,,,,
2619,349,s5,3,Marketing Cloud,Evaluation,,,5,CES,,,,,,
2620,349,s5,3,Marketing Cloud,Evaluation,,,10,NPS,1,,,,,
2621,349,s4,3,Marketing Cloud,Evaluation,,,,,,,,,,
2622,349,s4,3,Marketing Cloud,Evaluation,,,,,,,17561,Consultant,,
2623,349,s6,3,Marketing Cloud,Purchase,,,,,,,,,,
2624,349,s6,3,Marketing Cloud,Purchase,,,,,,,,,17561,1
2625,349,s7,3,Marketing Cloud,Use,,,,,,,,,,
2626,349,s9,3,Marketing Cloud,Use,,,,,,,,,,
2627,349,s4,3,Marketing Cloud,Evaluation,Loyal,,,,,,,,,
2628,349,s4,3,Marketing Cloud,Evaluation,Loyal,,,,,,79859,Consultant,,
2629,349,s6,3,Marketing Cloud,Purchase,Loyal,,,,,,,,,
2630,349,s6,3,Marketing Cloud,Purchase,Loyal,,,,,,,,79859,1
2631,349,s7,3,Marketing Cloud,Use,Loyal,,10,CES,,,,,,
2632,349,s7,3,Marketing Cloud,Use,Loyal,,10,NPS,1,,,,,
2633,349,s9,3,Marketing Cloud,Use,Loyal,,,,,,,,,
2634,349,s10,3,Marketing Cloud,End,Loyal,,,,,,,,,
2635,350,s1,,,Awareness,,,,,,,,,,
2636,350,s2,0,Siebel,Awareness,,,,,,,,,,
2637,350,s3,0,Siebel,Awareness,,,,,,,,,,
2638,350,s5,0,Siebel,Evaluation,,,,,,,,,,
2639,350,s4,0,Siebel,Evaluation,,,,,,,,,,
2640,350,s4,0,Siebel,Evaluation,,,,,,,85538,Consultant,,
2641,350,s5,0,Siebel,Evaluation,,,,,,,,,,
2642,350,s4,0,Siebel,Evaluation,,,8,CES,,,,,,
2643,350,s4,0,Siebel,Evaluation,,,10,NPS,1,,,,,
2644,350,s4,0,Siebel,Evaluation,,,,,,,72525,Consultant,,
2645,350,s6,0,Siebel,Purchase,,,,,,,,,,
2646,350,s6,0,Siebel,Purchase,,,,,,,,,72525,1
2647,350,s7,0,Siebel,Use,,,10,CES,,,,,,
2648,350,s7,0,Siebel,Use,,,9,NPS,1,,,,,
2649,350,s9,0,Siebel,Use,,,8,CES,,,,,,
2650,350,s9,0,Siebel,Use,,,8,NPS,0,,,,,
2651,350,s10,0,Siebel,End,,,,,,,,,,
2652,351,s1,,,Awareness,,,,,,,,,,
2653,351,s2,3,Marketing Cloud,Awareness,,,,,,,,,,
2654,351,s3,3,Marketing Cloud,Awareness,,,,,,,,,,
2655,351,s5,3,Marketing Cloud,Evaluation,,,,,,,,,,
2656,351,s4,3,Marketing Cloud,Evaluation,,,,,,,,,,
2657,351,s4,3,Marketing Cloud,Evaluation,,,,,,,33996,Consultant,,
2658,351,s10,3,Marketing Cloud,End,,,,,,,,,,
2659,352,s1,,,Awareness,,,,,,,,,,
2660,352,s2,1,Sales Cloud,Awareness,,,,,,,,,,
2661,352,s3,1,Sales Cloud,Awareness,,,,,,,,,,
2662,352,s5,1,Sales Cloud,Evaluation,,,6,CES,,,,,,
2663,352,s5,1,Sales Cloud,Evaluation,,,8,NPS,0,,,,,
2664,352,s4,1,Sales Cloud,Evaluation,,,,,,,,,,
2665,352,s4,1,Sales Cloud,Evaluation,,,,,,,6800,Consultant,,
2666,352,s6,1,Sales Cloud,Purchase,,,,,,,,,,
2667,352,s6,1,Sales Cloud,Purchase,,,,,,,,,6800,1
2668,352,s7,1,Sales Cloud,Use,,,,,,,,,,
2669,352,s8,1,Sales Cloud,Use,,Solved,2,CES,,,,,,
2670,352,s8,1,Sales Cloud,Use,,Solved,10,NPS,1,,,,,
2671,352,s6,1,Sales Cloud,Purchase,,Solved,,,,,,,,
2672,352,s6,1,Sales Cloud,Purchase,,Solved,,,,,,,6800,1
