rowNumber, PersonId, State, score, scoreName, Channel 
10976,13228,s7,6,NPS,1
10977,13231,s3,5,CES,2
10978,13231,s3,10,NPS,1
10979,13231,s7,8,CES,3
10980,13231,s7,3,NPS,1
10981,13232,s5,4,CES,2
10982,13232,s5,6,NPS,3
10983,13234,s3,4,CES,1
10984,13234,s3,9,NPS,2
10985,13240,s8,5,CES,3
10986,13240,s8,4,NPS,1
10987,13241,s2,6,CES,1
10988,13241,s2,4,NPS,1
10989,13242,s2,1,CES,2
10990,13242,s2,4,NPS,2
10991,13243,s3,5,CES,3
10992,13243,s3,9,NPS,1
10993,13243,s7,8,CES,2
10994,13243,s7,6,NPS,0
10995,13247,s3,5,CES,1
10996,13247,s3,10,NPS,3
10997,13248,s2,2,CES,1
10998,13248,s2,1,NPS,2
10999,13250,s5,2,CES,1
11000,13250,s5,8,NPS,2
11001,13253,s2,10,CES,3
11002,13253,s2,4,NPS,0
11003,13255,s8,3,CES,0
11004,13255,s8,8,NPS,2
11005,13259,s3,9,CES,3
11006,13259,s3,10,NPS,0
11007,13261,s5,1,CES,2
11008,13261,s5,7,NPS,2
11009,13264,s7,1,CES,0
11010,13264,s7,1,NPS,3
11011,13264,s7,3,CES,3
11012,13264,s7,9,NPS,1
11013,13268,s3,10,CES,1
11014,13268,s3,10,NPS,1
11015,13270,s5,10,CES,2
11016,13270,s5,9,NPS,1
11017,13270,s7,3,CES,0
11018,13270,s7,10,NPS,0
11019,13270,s7,1,CES,0
11020,13270,s7,5,NPS,1
11021,13270,s5,8,CES,2
11022,13270,s5,8,NPS,1
11023,13270,s7,8,CES,0
11024,13270,s7,7,NPS,2
11025,13274,s3,4,CES,2
11026,13274,s3,10,NPS,3
11027,13274,s5,7,CES,0
11028,13274,s5,8,NPS,2
11029,13274,s5,1,CES,0
11030,13274,s5,8,NPS,0
11031,13274,s7,4,CES,3
11032,13274,s7,1,NPS,2
11033,13275,s5,1,CES,0
11034,13275,s5,7,NPS,0
11035,13276,s5,3,CES,3
11036,13276,s5,4,NPS,2
11037,13276,s7,1,CES,1
11038,13276,s7,1,NPS,0
11039,13283,s8,6,CES,0
11040,13283,s8,10,NPS,3
11041,13290,s5,10,CES,0
11042,13290,s5,9,NPS,2
11043,13292,s3,8,CES,1
11044,13292,s3,10,NPS,0
11045,13292,s7,5,CES,2
11046,13292,s7,10,NPS,1
11047,13294,s3,10,CES,1
11048,13294,s3,8,NPS,2
11049,13296,s2,3,CES,0
11050,13296,s2,7,NPS,2
11051,13300,s3,6,CES,1
11052,13300,s3,10,NPS,3
11053,13300,s7,2,CES,1
11054,13300,s7,10,NPS,0
11055,13309,s3,9,CES,2
11056,13309,s3,10,NPS,3
11057,13309,s5,2,CES,2
11058,13309,s5,10,NPS,1
11059,13310,s2,2,CES,2
11060,13310,s2,7,NPS,3
11061,13310,s5,10,CES,2
11062,13310,s5,9,NPS,3
11063,13310,s7,6,CES,2
11064,13310,s7,8,NPS,3
11065,13310,s8,9,CES,3
11066,13310,s8,5,NPS,1
11067,13317,s5,5,CES,2
11068,13317,s5,8,NPS,0
11069,13317,s7,8,CES,2
11070,13317,s7,10,NPS,0
11071,13319,s7,9,CES,2
11072,13319,s7,10,NPS,1
11073,13321,s2,2,CES,1
11074,13321,s2,1,NPS,2
11075,13333,s7,3,CES,2
11076,13333,s7,5,NPS,0
11077,13333,s7,9,CES,1
11078,13333,s7,10,NPS,3
11079,13335,s3,10,CES,2
11080,13335,s3,10,NPS,2
11081,13340,s5,5,CES,1
11082,13340,s5,10,NPS,2
11083,13340,s8,3,CES,3
11084,13340,s8,10,NPS,1
11085,13342,s7,10,CES,3
11086,13342,s7,7,NPS,0
11087,13342,s8,6,CES,2
11088,13342,s8,10,NPS,1
11089,13343,s5,5,CES,3
11090,13343,s5,5,NPS,1
11091,13345,s5,9,CES,0
11092,13345,s5,7,NPS,3
11093,13346,s3,5,CES,0
11094,13346,s3,10,NPS,3
11095,13346,s7,10,CES,0
11096,13346,s7,9,NPS,3
11097,13346,s8,5,CES,2
11098,13346,s8,5,NPS,2
11099,13349,s8,9,CES,3
11100,13349,s8,9,NPS,3
11101,13351,s2,1,CES,3
11102,13351,s2,1,NPS,2
11103,13354,s2,6,CES,3
11104,13354,s2,5,NPS,1
11105,13356,s7,5,CES,3
11106,13356,s7,1,NPS,3
11107,13359,s7,6,CES,2
11108,13359,s7,10,NPS,0
11109,13364,s3,5,CES,2
11110,13364,s3,10,NPS,0
11111,13366,s2,3,CES,0
11112,13366,s2,7,NPS,0
11113,13366,s5,3,CES,0
11114,13366,s5,10,NPS,1
11115,13366,s7,5,CES,1
11116,13366,s7,10,NPS,0
11117,13381,s5,8,CES,3
11118,13381,s5,10,NPS,0
11119,13388,s2,1,CES,1
11120,13388,s2,1,NPS,0
11121,13389,s5,1,CES,1
11122,13389,s5,10,NPS,3
11123,13390,s3,8,CES,0
11124,13390,s3,10,NPS,3
11125,13390,s7,10,CES,2
11126,13390,s7,6,NPS,1
11127,13391,s2,5,CES,2
11128,13391,s2,6,NPS,2
11129,13391,s5,4,CES,0
11130,13391,s5,4,NPS,2
11131,13394,s2,7,CES,0
11132,13394,s2,10,NPS,2
11133,13395,s7,9,CES,2
11134,13395,s7,10,NPS,3
11135,13404,s2,5,CES,1
11136,13404,s2,4,NPS,3
11137,13406,s7,8,CES,3
11138,13406,s7,9,NPS,0
11139,13406,s5,2,CES,2
11140,13406,s5,10,NPS,2
11141,13407,s7,2,CES,1
11142,13407,s7,4,NPS,0
11143,13407,s7,5,CES,2
11144,13407,s7,10,NPS,3
11145,13407,s8,7,CES,2
11146,13407,s8,10,NPS,3
11147,13411,s2,9,CES,1
11148,13411,s2,10,NPS,1
11149,13414,s3,4,CES,1
11150,13414,s3,10,NPS,3
11151,13421,s2,5,CES,3
11152,13421,s2,6,NPS,0
11153,13432,s3,10,CES,2
11154,13432,s3,9,NPS,1
11155,13438,s3,10,CES,3
11156,13438,s3,10,NPS,2
11157,13442,s7,4,CES,0
11158,13442,s7,5,NPS,3
11159,13443,s2,5,CES,2
11160,13443,s2,5,NPS,1
11161,13446,s7,6,CES,3
11162,13446,s7,5,NPS,1
11163,13451,s2,4,CES,0
11164,13451,s2,5,NPS,0
11165,13455,s5,7,CES,1
11166,13455,s5,6,NPS,0
11167,13456,s3,6,CES,2
11168,13456,s3,10,NPS,0
11169,13456,s5,6,CES,3
11170,13456,s5,6,NPS,2
11171,13456,s8,2,CES,2
11172,13456,s8,10,NPS,1
11173,13461,s5,8,CES,0
11174,13461,s5,9,NPS,2
11175,13463,s5,10,CES,0
11176,13463,s5,10,NPS,2
11177,13463,s7,7,CES,2
11178,13463,s7,10,NPS,1
11179,13463,s8,5,CES,2
11180,13463,s8,6,NPS,1
11181,13467,s8,5,CES,0
11182,13467,s8,7,NPS,0
11183,13475,s5,4,CES,1
11184,13475,s5,6,NPS,3
11185,13478,s5,2,CES,0
11186,13478,s5,10,NPS,0
11187,13478,s7,3,CES,0
11188,13478,s7,10,NPS,2
11189,13479,s5,4,CES,0
11190,13479,s5,7,NPS,0
11191,13480,s7,6,CES,2
11192,13480,s7,6,NPS,3
11193,13480,s8,6,CES,3
11194,13480,s8,10,NPS,1
11195,13481,s3,8,CES,0
11196,13481,s3,10,NPS,3
11197,13481,s5,1,CES,1
11198,13481,s5,10,NPS,2
11199,13484,s2,3,CES,3
11200,13484,s2,1,NPS,3
11201,13486,s3,6,CES,3
11202,13486,s3,7,NPS,2
11203,13490,s7,7,CES,3
11204,13490,s7,10,NPS,3
11205,13492,s2,1,CES,0
11206,13492,s2,1,NPS,3
11207,13504,s5,6,CES,0
11208,13504,s5,3,NPS,3
11209,13504,s7,5,CES,1
11210,13504,s7,10,NPS,0
11211,13510,s2,1,CES,3
11212,13510,s2,1,NPS,1
11213,13515,s5,3,CES,1
11214,13515,s5,5,NPS,2
11215,13524,s7,7,CES,2
11216,13524,s7,10,NPS,0
11217,13528,s3,6,CES,1
11218,13528,s3,10,NPS,1
11219,13528,s8,7,CES,2
11220,13528,s8,6,NPS,1
11221,13529,s2,3,CES,2
11222,13529,s2,8,NPS,3
11223,13534,s3,10,CES,2
11224,13534,s3,10,NPS,0
11225,13539,s3,7,CES,3
11226,13539,s3,10,NPS,1
11227,13541,s8,6,CES,1
11228,13541,s8,10,NPS,1
11229,13542,s3,10,CES,2
11230,13542,s3,10,NPS,1
11231,13542,s5,2,CES,3
11232,13542,s5,10,NPS,2
11233,13542,s7,9,CES,2
11234,13542,s7,9,NPS,1
11235,13542,s8,2,CES,2
11236,13542,s8,10,NPS,1
11237,13544,s3,6,CES,0
11238,13544,s3,10,NPS,0
11239,13544,s5,1,CES,2
11240,13544,s5,10,NPS,1
11241,13546,s5,9,CES,2
11242,13546,s5,10,NPS,1
11243,13546,s8,8,CES,2
11244,13546,s8,10,NPS,3
11245,13549,s3,5,CES,0
11246,13549,s3,10,NPS,3
11247,13550,s8,10,CES,3
11248,13550,s8,10,NPS,0
11249,13551,s7,10,CES,0
11250,13551,s7,10,NPS,2
11251,13555,s8,10,CES,2
11252,13555,s8,10,NPS,1
11253,13555,s3,10,CES,2
11254,13555,s3,10,NPS,2
11255,13555,s5,7,CES,3
11256,13555,s5,10,NPS,0
11257,13558,s5,4,CES,1
11258,13558,s5,10,NPS,1
11259,13558,s8,7,CES,3
11260,13558,s8,10,NPS,0
11261,13562,s2,10,CES,3
11262,13562,s2,5,NPS,2
11263,13563,s3,10,CES,1
11264,13563,s3,10,NPS,1
11265,13568,s3,10,CES,3
11266,13568,s3,10,NPS,3
11267,13568,s7,5,CES,3
11268,13568,s7,10,NPS,3
11269,13578,s5,10,CES,3
11270,13578,s5,5,NPS,0
11271,13585,s3,10,CES,3
11272,13585,s3,10,NPS,3
11273,13585,s5,2,CES,1
11274,13585,s5,4,NPS,2
11275,13585,s8,4,CES,3
11276,13585,s8,7,NPS,0
11277,13587,s5,6,CES,0
11278,13587,s5,4,NPS,1
11279,13591,s3,8,CES,2
11280,13591,s3,10,NPS,1
11281,13593,s3,8,CES,3
11282,13593,s3,7,NPS,1
11283,13595,s8,7,CES,3
11284,13595,s8,10,NPS,3
11285,13597,s5,8,CES,3
11286,13597,s5,6,NPS,1
11287,13597,s7,6,CES,0
11288,13597,s7,1,NPS,3
11289,13598,s5,7,CES,1
11290,13598,s5,4,NPS,1
11291,13604,s3,6,CES,0
11292,13604,s3,10,NPS,2
11293,13608,s3,10,CES,1
11294,13608,s3,10,NPS,0
11295,13609,s7,9,CES,3
11296,13609,s7,10,NPS,2
11297,13621,s3,8,CES,2
11298,13621,s3,10,NPS,1
11299,13621,s5,9,CES,0
11300,13621,s5,10,NPS,2
11301,13621,s8,3,CES,2
11302,13621,s8,10,NPS,1
11303,13627,s2,3,CES,2
11304,13627,s2,1,NPS,2
11305,13632,s3,8,CES,1
11306,13632,s3,9,NPS,1
11307,13632,s7,6,CES,2
11308,13632,s7,10,NPS,3
11309,13634,s5,3,CES,3
11310,13634,s5,10,NPS,0
11311,13634,s7,6,CES,2
11312,13634,s7,8,NPS,1
11313,13635,s3,8,CES,0
11314,13635,s3,10,NPS,0
11315,13639,s2,3,CES,0
11316,13639,s2,1,NPS,1
11317,13645,s2,5,CES,3
11318,13645,s2,1,NPS,0
11319,13646,s7,5,CES,0
11320,13646,s7,10,NPS,3
11321,13652,s7,10,CES,1
11322,13652,s7,10,NPS,2
11323,13653,s5,1,CES,3
11324,13653,s5,10,NPS,0
11325,13654,s3,10,CES,3
11326,13654,s3,10,NPS,3
11327,13654,s5,9,CES,2
11328,13654,s5,6,NPS,2
11329,13658,s3,10,CES,1
11330,13658,s3,8,NPS,3
11331,13665,s8,10,CES,0
11332,13665,s8,10,NPS,2
11333,13669,s5,7,CES,2
11334,13669,s5,8,NPS,2
11335,13671,s2,5,CES,1
11336,13671,s2,8,NPS,1
11337,13676,s2,2,CES,2
11338,13676,s2,4,NPS,2
11339,13679,s8,7,CES,0
11340,13679,s8,7,NPS,0
11341,13679,s3,9,CES,0
11342,13679,s3,10,NPS,0
11343,13686,s5,4,CES,0
11344,13686,s5,7,NPS,1
11345,13686,s8,9,CES,1
11346,13686,s8,7,NPS,0
11347,13695,s3,9,CES,1
11348,13695,s3,10,NPS,3
11349,13695,s5,8,CES,0
11350,13695,s5,10,NPS,0
11351,13695,s8,10,CES,0
11352,13695,s8,6,NPS,0
11353,13698,s2,2,CES,2
11354,13698,s2,6,NPS,2
11355,13701,s5,3,CES,2
11356,13701,s5,10,NPS,2
11357,13701,s8,7,CES,0
11358,13701,s8,4,NPS,0
11359,13702,s5,3,CES,3
11360,13702,s5,10,NPS,3
11361,13702,s7,9,CES,3
11362,13702,s7,10,NPS,2
11363,13711,s7,1,CES,3
11364,13711,s7,8,NPS,2
11365,13711,s7,9,CES,0
11366,13711,s7,9,NPS,2
11367,13711,s7,3,CES,3
11368,13711,s7,10,NPS,3
11369,13714,s5,7,CES,0
11370,13714,s5,10,NPS,3
11371,13714,s8,6,CES,3
11372,13714,s8,10,NPS,2
11373,13718,s5,10,CES,0
11374,13718,s5,8,NPS,0
11375,13720,s7,3,CES,1
11376,13720,s7,10,NPS,3
11377,13720,s8,10,CES,3
11378,13720,s8,10,NPS,3
11379,13725,s3,10,CES,2
11380,13725,s3,9,NPS,0
11381,13725,s7,9,CES,2
11382,13725,s7,10,NPS,2
11383,13727,s5,6,CES,1
11384,13727,s5,9,NPS,3
11385,13731,s5,4,CES,1
11386,13731,s5,10,NPS,2
11387,13731,s7,10,CES,1
11388,13731,s7,10,NPS,3
11389,13733,s2,4,CES,2
11390,13733,s2,6,NPS,0
11391,13734,s5,2,CES,3
11392,13734,s5,9,NPS,3
11393,13734,s7,10,CES,2
11394,13734,s7,6,NPS,0
11395,13737,s2,3,CES,3
11396,13737,s2,1,NPS,0
11397,13741,s8,9,CES,2
11398,13741,s8,10,NPS,1
11399,13748,s5,5,CES,0
11400,13748,s5,10,NPS,3
11401,13752,s2,1,CES,1
11402,13752,s2,8,NPS,3
11403,13757,s2,8,CES,3
11404,13757,s2,5,NPS,2
11405,13757,s5,9,CES,3
11406,13757,s5,3,NPS,3
11407,13757,s7,10,CES,0
11408,13757,s7,9,NPS,0
11409,13759,s7,5,CES,0
11410,13759,s7,10,NPS,1
11411,13759,s8,10,CES,0
11412,13759,s8,9,NPS,2
11413,13768,s3,8,CES,3
11414,13768,s3,10,NPS,3
11415,13768,s8,10,CES,1
11416,13768,s8,10,NPS,0
11417,13769,s8,10,CES,2
11418,13769,s8,10,NPS,2
11419,13771,s8,6,CES,0
11420,13771,s8,2,NPS,1
11421,13778,s2,1,CES,3
11422,13778,s2,3,NPS,2
11423,13785,s7,5,CES,2
11424,13785,s7,10,NPS,0
11425,13785,s8,2,CES,2
11426,13785,s8,5,NPS,3
11427,13795,s2,5,CES,0
11428,13795,s2,1,NPS,1
11429,13799,s5,8,CES,3
11430,13799,s5,3,NPS,2
11431,13799,s8,4,CES,3
11432,13799,s8,4,NPS,2
11433,13804,s5,10,CES,2
11434,13804,s5,10,NPS,2
11435,13804,s7,6,CES,1
11436,13804,s7,10,NPS,1
11437,13806,s5,4,CES,3
11438,13806,s5,10,NPS,2
11439,13806,s7,7,CES,1
11440,13806,s7,1,NPS,2
11441,13806,s7,1,CES,0
11442,13806,s7,6,NPS,3
11443,13809,s3,10,CES,3
11444,13809,s3,10,NPS,2
11445,13809,s5,6,CES,3
11446,13809,s5,9,NPS,1
11447,13809,s7,5,CES,2
11448,13809,s7,10,NPS,1
11449,13812,s3,4,CES,0
11450,13812,s3,10,NPS,0
11451,13813,s5,3,CES,0
11452,13813,s5,7,NPS,1
11453,13813,s7,9,CES,1
11454,13813,s7,5,NPS,1
11455,13813,s8,4,CES,3
11456,13813,s8,10,NPS,3
11457,13820,s8,3,CES,3
11458,13820,s8,10,NPS,1
11459,13822,s2,8,CES,0
11460,13822,s2,5,NPS,1
11461,13825,s7,10,CES,3
11462,13825,s7,10,NPS,0
11463,13843,s2,9,CES,0
11464,13843,s2,1,NPS,2
11465,13845,s2,7,CES,0
11466,13845,s2,2,NPS,1
11467,13849,s5,2,CES,3
11468,13849,s5,9,NPS,3
11469,13851,s2,8,CES,3
11470,13851,s2,7,NPS,3
11471,13851,s7,1,CES,2
11472,13851,s7,10,NPS,1
11473,13853,s3,10,CES,3
11474,13853,s3,10,NPS,3
11475,13853,s5,5,CES,3
11476,13853,s5,5,NPS,1
11477,13853,s7,9,CES,2
11478,13853,s7,10,NPS,3
11479,13857,s2,9,CES,2
11480,13857,s2,2,NPS,3
11481,13862,s3,10,CES,0
11482,13862,s3,10,NPS,0
11483,13864,s3,8,CES,2
11484,13864,s3,10,NPS,3
11485,13866,s2,1,CES,3
11486,13866,s2,1,NPS,0
11487,13866,s5,4,CES,1
11488,13866,s5,10,NPS,1
11489,13867,s3,10,CES,2
11490,13867,s3,10,NPS,3
11491,13868,s5,8,CES,2
11492,13868,s5,10,NPS,0
11493,13871,s3,10,CES,3
11494,13871,s3,10,NPS,3
11495,13873,s3,7,CES,1
11496,13873,s3,10,NPS,1
11497,13878,s7,10,CES,0
11498,13878,s7,2,NPS,2
11499,13878,s5,2,CES,2
11500,13878,s5,8,NPS,1
11501,13879,s3,7,CES,0
11502,13879,s3,10,NPS,0
11503,13879,s7,7,CES,2
11504,13879,s7,3,NPS,1
11505,13879,s5,6,CES,2
11506,13879,s5,10,NPS,3
11507,13882,s5,9,CES,1
11508,13882,s5,4,NPS,1
11509,13882,s5,7,CES,3
11510,13882,s5,10,NPS,2
11511,13882,s7,1,CES,2
11512,13882,s7,3,NPS,3
11513,13882,s8,4,CES,1
11514,13882,s8,4,NPS,2
11515,13885,s7,10,CES,0
11516,13885,s7,9,NPS,2
11517,13893,s7,7,CES,3
11518,13893,s7,8,NPS,3
11519,13893,s7,10,CES,2
11520,13893,s7,10,NPS,2
11521,13893,s8,2,CES,0
11522,13893,s8,10,NPS,0
11523,13897,s2,6,CES,1
11524,13897,s2,5,NPS,3
11525,13901,s2,2,CES,2
11526,13901,s2,2,NPS,2
11527,13911,s5,4,CES,3
11528,13911,s5,10,NPS,2
11529,13912,s7,2,CES,1
11530,13912,s7,4,NPS,2
11531,13913,s2,9,CES,0
11532,13913,s2,7,NPS,3
11533,13917,s3,10,CES,2
11534,13917,s3,10,NPS,2
11535,13917,s3,10,CES,0
11536,13917,s3,10,NPS,1
11537,13918,s2,7,CES,0
11538,13918,s2,9,NPS,0
11539,13919,s7,9,CES,2
11540,13919,s7,3,NPS,1
11541,13921,s5,5,CES,2
11542,13921,s5,8,NPS,0
11543,13922,s3,10,CES,3
11544,13922,s3,10,NPS,0
11545,13922,s5,3,CES,1
11546,13922,s5,8,NPS,1
11547,13922,s7,3,CES,0
11548,13922,s7,10,NPS,2
11549,13922,s7,8,CES,1
11550,13922,s7,10,NPS,2
11551,13923,s5,2,CES,2
11552,13923,s5,10,NPS,0
11553,13923,s7,5,CES,3
11554,13923,s7,10,NPS,2
11555,13936,s7,9,CES,0
11556,13936,s7,10,NPS,0
11557,13944,s3,10,CES,1
11558,13944,s3,10,NPS,3
11559,13944,s7,10,CES,0
11560,13944,s7,10,NPS,3
11561,13948,s2,6,CES,2
11562,13948,s2,6,NPS,0
11563,13950,s5,2,CES,1
11564,13950,s5,7,NPS,3
11565,13952,s2,2,CES,2
11566,13952,s2,4,NPS,2
11567,13953,s2,1,CES,0
11568,13953,s2,7,NPS,1
11569,13954,s2,7,CES,0
11570,13954,s2,1,NPS,3
11571,13956,s3,9,CES,2
11572,13956,s3,10,NPS,0
11573,13956,s5,9,CES,1
11574,13956,s5,4,NPS,1
11575,13959,s3,6,CES,0
11576,13959,s3,7,NPS,2
11577,13962,s5,8,CES,3
11578,13962,s5,10,NPS,0
11579,13962,s7,9,CES,0
11580,13962,s7,3,NPS,3
11581,13970,s8,1,CES,1
11582,13970,s8,8,NPS,1
11583,13971,s5,8,CES,3
11584,13971,s5,10,NPS,0
11585,13971,s5,3,CES,1
11586,13971,s5,10,NPS,1
11587,13972,s7,7,CES,1
11588,13972,s7,10,NPS,1
11589,13975,s5,9,CES,2
11590,13975,s5,10,NPS,2
11591,13975,s7,4,CES,0
11592,13975,s7,5,NPS,0
11593,13975,s8,10,CES,1
11594,13975,s8,8,NPS,0
11595,13978,s2,6,CES,2
11596,13978,s2,7,NPS,0
11597,13978,s8,1,CES,2
11598,13978,s8,6,NPS,2
11599,13980,s5,5,CES,2
11600,13980,s5,10,NPS,3
11601,13983,s8,7,CES,0
11602,13983,s8,9,NPS,1
11603,13989,s3,3,CES,0
11604,13989,s3,9,NPS,1
11605,13993,s3,9,CES,3
11606,13993,s3,10,NPS,0
11607,13993,s5,6,CES,0
11608,13993,s5,5,NPS,0
11609,13999,s5,7,CES,3
11610,13999,s5,10,NPS,3
11611,13999,s7,2,CES,0
11612,13999,s7,7,NPS,2
11613,14002,s5,8,CES,0
11614,14002,s5,8,NPS,2
11615,14005,s8,4,CES,1
11616,14005,s8,7,NPS,1
11617,14006,s3,7,CES,2
11618,14006,s3,5,NPS,1
11619,14010,s3,10,CES,0
11620,14010,s3,10,NPS,2
11621,14014,s3,8,CES,2
11622,14014,s3,10,NPS,0
11623,14014,s5,4,CES,0
11624,14014,s5,5,NPS,3
11625,14014,s5,8,CES,1
11626,14014,s5,10,NPS,3
11627,14014,s7,2,CES,0
11628,14014,s7,2,NPS,3
11629,14018,s3,9,CES,1
11630,14018,s3,10,NPS,1
11631,14018,s7,3,CES,3
11632,14018,s7,10,NPS,0
11633,14019,s5,9,CES,1
11634,14019,s5,10,NPS,3
11635,14019,s7,7,CES,2
11636,14019,s7,7,NPS,3
11637,14020,s3,7,CES,2
11638,14020,s3,10,NPS,0
11639,14025,s3,10,CES,1
11640,14025,s3,10,NPS,1
11641,14025,s7,6,CES,2
11642,14025,s7,8,NPS,2
11643,14028,s5,8,CES,0
11644,14028,s5,5,NPS,1
11645,14028,s8,6,CES,2
11646,14028,s8,10,NPS,3
11647,14028,s7,10,CES,0
11648,14028,s7,10,NPS,0
11649,14034,s2,6,CES,0
11650,14034,s2,1,NPS,2
11651,14034,s7,8,CES,3
11652,14034,s7,5,NPS,1
11653,14034,s8,2,CES,3
11654,14034,s8,4,NPS,3
11655,14037,s5,1,CES,0
11656,14037,s5,5,NPS,3
11657,14037,s7,6,CES,2
11658,14037,s7,7,NPS,2
11659,14041,s7,4,CES,0
11660,14041,s7,9,NPS,0
11661,14043,s7,1,CES,2
11662,14043,s7,3,NPS,3
11663,14043,s7,1,CES,2
11664,14043,s7,9,NPS,0
11665,14044,s2,6,CES,1
11666,14044,s2,5,NPS,0
11667,14048,s2,6,CES,1
11668,14048,s2,5,NPS,1
11669,14054,s5,8,CES,0
11670,14054,s5,4,NPS,2
11671,14062,s7,4,CES,0
11672,14062,s7,10,NPS,2
11673,14062,s7,4,CES,3
11674,14062,s7,10,NPS,0
11675,14064,s5,9,CES,0
11676,14064,s5,10,NPS,2
11677,14064,s8,10,CES,1
11678,14064,s8,10,NPS,0
11679,14073,s5,7,CES,3
11680,14073,s5,8,NPS,1
11681,14078,s2,7,CES,3
11682,14078,s2,1,NPS,3
11683,14080,s5,6,CES,1
11684,14080,s5,7,NPS,0
11685,14081,s5,4,CES,1
11686,14081,s5,6,NPS,1
11687,14081,s8,4,CES,3
11688,14081,s8,9,NPS,1
11689,14084,s2,4,CES,1
11690,14084,s2,1,NPS,0
11691,14085,s2,1,CES,1
11692,14085,s2,4,NPS,1
11693,14092,s3,6,CES,1
11694,14092,s3,10,NPS,0
11695,14094,s5,4,CES,3
11696,14094,s5,4,NPS,0
11697,14094,s7,10,CES,1
11698,14094,s7,10,NPS,3
11699,14096,s5,10,CES,0
11700,14096,s5,9,NPS,2
11701,14099,s3,7,CES,2
11702,14099,s3,10,NPS,1
11703,14106,s5,4,CES,1
11704,14106,s5,7,NPS,1
11705,14107,s2,4,CES,2
11706,14107,s2,4,NPS,0
11707,14107,s5,3,CES,0
11708,14107,s5,7,NPS,3
11709,14107,s7,5,CES,2
11710,14107,s7,5,NPS,3
11711,14108,s7,10,CES,1
11712,14108,s7,10,NPS,1
11713,14113,s5,4,CES,3
11714,14113,s5,5,NPS,2
11715,14116,s5,4,CES,0
11716,14116,s5,9,NPS,2
11717,14116,s8,3,CES,2
11718,14116,s8,10,NPS,0
11719,14120,s5,1,CES,0
11720,14120,s5,10,NPS,1
11721,14125,s5,2,CES,2
11722,14125,s5,10,NPS,3
11723,14125,s7,5,CES,2
11724,14125,s7,10,NPS,0
11725,14128,s3,10,CES,2
11726,14128,s3,10,NPS,3
11727,14130,s3,10,CES,1
11728,14130,s3,10,NPS,1
11729,14132,s2,5,CES,2
11730,14132,s2,1,NPS,0
11731,14134,s2,8,CES,1
11732,14134,s2,8,NPS,0
11733,14136,s3,5,CES,0
11734,14136,s3,10,NPS,0
11735,14141,s5,10,CES,3
11736,14141,s5,6,NPS,2
11737,14141,s7,10,CES,1
11738,14141,s7,4,NPS,2
11739,14141,s5,8,CES,1
11740,14141,s5,10,NPS,2
11741,14141,s8,5,CES,3
11742,14141,s8,6,NPS,0
11743,14142,s3,9,CES,1
11744,14142,s3,8,NPS,2
11745,14142,s7,10,CES,1
11746,14142,s7,6,NPS,0
11747,14144,s2,5,CES,1
11748,14144,s2,10,NPS,2
11749,14144,s5,9,CES,2
11750,14144,s5,10,NPS,0
11751,14146,s2,1,CES,1
11752,14146,s2,1,NPS,1
11753,14148,s3,10,CES,2
11754,14148,s3,10,NPS,2
11755,14148,s7,4,CES,2
11756,14148,s7,10,NPS,2
11757,14157,s7,6,CES,0
11758,14157,s7,10,NPS,1
11759,14174,s7,8,CES,0
11760,14174,s7,7,NPS,2
11761,14174,s5,8,CES,2
11762,14174,s5,10,NPS,2
11763,14178,s3,10,CES,2
11764,14178,s3,10,NPS,3
11765,14181,s2,1,CES,1
11766,14181,s2,8,NPS,0
11767,14183,s5,9,CES,2
11768,14183,s5,10,NPS,2
11769,14183,s8,3,CES,1
11770,14183,s8,4,NPS,0
11771,14188,s3,10,CES,3
11772,14188,s3,8,NPS,3
11773,14190,s3,7,CES,2
11774,14190,s3,10,NPS,1
11775,14193,s2,7,CES,1
11776,14193,s2,8,NPS,2
11777,14194,s2,9,CES,0
11778,14194,s2,5,NPS,3
11779,14196,s3,9,CES,1
11780,14196,s3,6,NPS,1
11781,14202,s2,8,CES,2
11782,14202,s2,1,NPS,0
11783,14206,s3,5,CES,2
11784,14206,s3,10,NPS,3
11785,14206,s7,8,CES,2
11786,14206,s7,10,NPS,0
11787,14219,s5,8,CES,0
11788,14219,s5,10,NPS,1
11789,14219,s7,4,CES,0
11790,14219,s7,6,NPS,0
11791,14219,s8,9,CES,0
11792,14219,s8,10,NPS,2
11793,14225,s7,10,CES,2
11794,14225,s7,10,NPS,1
11795,14230,s2,8,CES,1
11796,14230,s2,4,NPS,3
11797,14230,s5,9,CES,3
11798,14230,s5,10,NPS,3
11799,14231,s3,5,CES,2
11800,14231,s3,9,NPS,3
11801,14233,s3,10,CES,0
11802,14233,s3,10,NPS,2
11803,14233,s5,4,CES,0
11804,14233,s5,7,NPS,3
11805,14233,s7,2,CES,1
11806,14233,s7,10,NPS,1
11807,14241,s5,5,CES,2
11808,14241,s5,10,NPS,1
11809,14241,s8,5,CES,0
11810,14241,s8,10,NPS,0
11811,14242,s3,7,CES,2
11812,14242,s3,10,NPS,2
11813,14243,s2,4,CES,1
11814,14243,s2,3,NPS,0
11815,14248,s3,10,CES,2
11816,14248,s3,10,NPS,1
11817,14249,s3,10,CES,1
11818,14249,s3,8,NPS,1
11819,14249,s8,3,CES,0
11820,14249,s8,4,NPS,0
11821,14251,s3,5,CES,3
