rowNumber,PersonId,Price,Objects, State 
12382,17511,484,2,s5
12383,17511,484,2,s5
12384,17511,-484,2,s5
12385,17516,382,4,s5
12386,17516,-382,4,s5
12387,17517,408,6,s5
12388,17517,408,6,s5
12389,17517,-408,6,s5
12390,17519,408,0,s5
12391,17520,469,4,s5
12392,17524,269,2,s5
12393,17524,-269,2,s5
12394,17524,-269,0,s5
12395,17524,-269,0,s5
12396,17524,-269,0,s5
12397,17526,210,4,s5
12398,17526,-210,4,s5
12399,17534,482,2,s5
12400,17536,482,0,s5
12401,17540,482,0,s5
12402,17540,-482,0,s5
12403,17540,-482,0,s5
12404,17541,327,4,s5
12405,17541,-327,4,s5
12406,17543,587,2,s5
12407,17543,-587,2,s5
12408,17543,587,0,s5
12409,17543,-587,0,s5
12410,17545,587,0,s5
12411,17551,185,2,s5
12412,17551,185,2,s5
12413,17551,-185,2,s5
12414,17551,185,0,s5
12415,17551,-185,0,s5
12416,17557,99,2,s5
12417,17564,358,2,s5
12418,17564,358,2,s5
12419,17565,546,5,s5
12420,17565,-546,5,s5
12421,17570,494,4,s5
12422,17570,-494,4,s5
12423,17571,494,0,s5
12424,17571,-494,0,s5
12425,17571,-494,0,s5
12426,17574,530,2,s5
12427,17574,530,2,s5
12428,17574,-530,2,s5
12429,17576,271,4,s5
12430,17577,578,12,s5
12431,17577,-578,12,s5
12432,17581,435,4,s5
12433,17581,-435,4,s5
12434,17582,435,0,s5
12435,17583,312,2,s5
12436,17584,112,10,s5
12437,17584,112,10,s5
12438,17584,-112,10,s5
12439,17584,-112,0,s5
12440,17588,279,2,s5
12441,17588,-279,2,s5
12442,17592,501,2,s5
12443,17592,-501,2,s5
12444,17593,546,2,s5
12445,17593,-546,2,s5
12446,17593,546,0,s5
12447,17595,546,0,s5
12448,17596,546,0,s5
12449,17596,-546,0,s5
12450,17602,312,6,s5
12451,17602,-312,6,s5
12452,17606,527,0,s5
12453,17607,527,0,s5
12454,17607,-527,0,s5
12455,17608,527,0,s5
12456,17608,-527,0,s5
12457,17618,527,0,s5
12458,17630,536,2,s5
12459,17630,-536,2,s5
12460,17634,163,4,s5
12461,17634,-163,4,s5
12462,17637,86,0,s5
12463,17637,-86,0,s5
12464,17641,441,0,s5
12465,17641,-441,0,s5
12466,17645,356,2,s5
12467,17645,-356,2,s5
12468,17645,356,0,s5
12469,17645,-356,0,s5
12470,17650,240,0,s5
12471,17650,-240,0,s5
12472,17658,432,4,s5
12473,17658,-432,4,s5
12474,17658,-432,0,s5
12475,17661,432,0,s5
12476,17661,-432,0,s5
12477,17661,-432,0,s5
12478,17661,432,0,s5
12479,17661,-432,0,s5
12480,17661,-432,0,s5
12481,17662,432,0,s5
12482,17662,-432,0,s5
12483,17673,493,0,s5
12484,17673,-493,0,s5
12485,17678,196,2,s5
12486,17678,196,2,s5
12487,17678,-196,2,s5
12488,17681,234,2,s5
12489,17681,-234,2,s5
12490,17681,234,0,s5
12491,17681,-234,0,s5
12492,17681,-234,0,s5
12493,17684,197,4,s5
12494,17686,384,2,s5
12495,17686,-384,2,s5
12496,17686,-384,0,s5
12497,17690,384,0,s5
12498,17690,-384,0,s5
12499,17690,-384,0,s5
12500,17695,310,2,s5
12501,17695,-310,2,s5
12502,17698,416,2,s5
12503,17698,-416,2,s5
12504,17699,463,2,s5
12505,17699,-463,2,s5
12506,17705,430,0,s5
12507,17705,-430,0,s5
12508,17705,-430,0,s5
12509,17705,-430,0,s5
12510,17708,322,4,s5
12511,17717,281,2,s5
12512,17717,281,2,s5
12513,17720,589,2,s5
12514,17720,-589,2,s5
12515,17724,364,6,s5
12516,17724,-364,6,s5
12517,17724,364,0,s5
12518,17724,-364,0,s5
12519,17730,364,0,s5
12520,17730,-364,0,s5
12521,17730,364,0,s5
12522,17730,-364,0,s5
12523,17731,550,2,s5
12524,17731,-550,2,s5
12525,17731,-550,0,s5
12526,17734,329,2,s5
12527,17734,-329,2,s5
12528,17737,161,2,s5
12529,17737,161,2,s5
12530,17738,81,5,s5
12531,17757,544,0,s5
12532,17757,-544,0,s5
12533,17757,-544,0,s5
12534,17764,403,4,s5
12535,17764,403,4,s5
12536,17766,590,2,s5
12537,17767,452,6,s5
12538,17767,-452,6,s5
12539,17768,452,0,s5
12540,17768,-452,0,s5
12541,17774,252,0,s5
12542,17775,252,0,s5
12543,17775,-252,0,s5
12544,17775,252,0,s5
12545,17775,-252,0,s5
12546,17775,-252,0,s5
12547,17783,189,0,s5
12548,17783,-189,0,s5
12549,17784,189,0,s5
12550,17784,-189,0,s5
12551,17789,126,2,s5
12552,17789,-126,2,s5
12553,17789,-126,0,s5
12554,17796,204,2,s5
12555,17796,-204,2,s5
12556,17798,441,0,s5
12557,17798,-441,0,s5
12558,17799,458,2,s5
12559,17799,-458,2,s5
12560,17801,384,2,s5
12561,17801,-384,2,s5
12562,17801,384,0,s5
12563,17801,-384,0,s5
12564,17804,426,2,s5
12565,17804,-426,2,s5
12566,17804,-426,0,s5
12567,17805,426,0,s5
12568,17805,-426,0,s5
12569,17805,-426,0,s5
12570,17806,426,0,s5
12571,17809,214,2,s5
12572,17809,-214,2,s5
12573,17809,-214,0,s5
12574,17822,404,0,s5
12575,17822,404,0,s5
12576,17822,-404,0,s5
12577,17822,-404,0,s5
12578,17823,373,3,s5
12579,17823,-373,3,s5
12580,17827,89,2,s5
12581,17827,-89,2,s5
12582,17827,-89,0,s5
12583,17829,600,2,s5
12584,17829,-600,2,s5
12585,17829,600,0,s5
12586,17829,-600,0,s5
12587,17834,386,2,s5
12588,17834,-386,2,s5
12589,17837,386,0,s5
12590,17837,-386,0,s5
12591,17838,591,2,s5
12592,17838,591,2,s5
12593,17838,-591,2,s5
12594,17839,189,3,s5
12595,17839,-189,3,s5
12596,17841,189,0,s5
12597,17845,270,2,s5
12598,17845,-270,2,s5
12599,17845,-270,0,s5
12600,17848,270,0,s5
12601,17848,-270,0,s5
12602,17851,270,0,s5
12603,17851,-270,0,s5
12604,17855,270,0,s5
12605,17855,-270,0,s5
12606,17860,198,4,s5
12607,17860,-198,4,s5
12608,17862,114,2,s5
12609,17862,-114,2,s5
12610,17862,114,0,s5
12611,17862,-114,0,s5
12612,17863,114,0,s5
12613,17863,-114,0,s5
12614,17864,148,4,s5
12615,17864,-148,4,s5
12616,17867,148,0,s5
12617,17867,-148,0,s5
12618,17867,148,0,s5
12619,17869,148,0,s5
12620,17869,-148,0,s5
12621,17869,-148,0,s5
12622,17879,520,0,s5
12623,17879,-520,0,s5
12624,17882,566,4,s5
12625,17882,-566,4,s5
12626,17886,368,2,s5
12627,17886,-368,2,s5
12628,17886,368,0,s5
12629,17892,515,0,s5
12630,17896,295,4,s5
12631,17896,-295,4,s5
12632,17902,80,2,s5
12633,17907,106,0,s5
12634,17907,-106,0,s5
12635,17908,106,0,s5
12636,17910,245,2,s5
12637,17910,-245,2,s5
12638,17917,245,0,s5
12639,17919,402,6,s5
12640,17919,-402,6,s5
12641,17921,366,4,s5
12642,17921,-366,4,s5
12643,17925,245,2,s5
12644,17925,-245,2,s5
12645,17926,245,0,s5
12646,17926,-245,0,s5
12647,17926,-245,0,s5
12648,17927,245,0,s5
12649,17927,-245,0,s5
12650,17930,123,2,s5
12651,17930,123,2,s5
12652,17930,-123,2,s5
12653,17935,101,0,s5
12654,17935,-101,0,s5
12655,17938,460,4,s5
12656,17947,460,0,s5
12657,17947,-460,0,s5
12658,17948,273,4,s5
12659,17948,-273,4,s5
12660,17948,-273,0,s5
12661,17949,210,4,s5
12662,17949,-210,4,s5
12663,17949,210,0,s5
12664,17949,210,0,s5
12665,17949,-210,0,s5
12666,17951,275,2,s5
12667,17966,461,4,s5
12668,17966,461,4,s5
12669,17969,461,0,s5
12670,17975,146,2,s5
12671,17977,221,2,s5
12672,17977,221,2,s5
12673,17977,-221,2,s5
12674,17977,-221,0,s5
12675,17981,221,0,s5
12676,17981,-221,0,s5
12677,17983,221,0,s5
12678,17983,-221,0,s5
12679,17983,-221,0,s5
12680,17984,221,0,s5
12681,17984,-221,0,s5
12682,17994,327,2,s5
12683,17995,445,2,s5
12684,17996,528,2,s5
12685,17996,-528,2,s5
12686,17998,528,0,s5
12687,17998,-528,0,s5
12688,17998,528,0,s5
12689,17998,-528,0,s5
12690,17998,-528,0,s5
12691,17998,528,0,s5
12692,18003,566,2,s5
12693,18003,566,2,s5
12694,18003,-566,2,s5
12695,18003,-566,0,s5
12696,18004,137,3,s5
12697,18004,-137,3,s5
12698,18005,137,0,s5
12699,18005,-137,0,s5
12700,18010,229,4,s5
12701,18010,-229,4,s5
12702,18010,-229,0,s5
12703,18011,229,0,s5
12704,18011,-229,0,s5
12705,18013,322,2,s5
12706,18013,-322,2,s5
12707,18013,-322,0,s5
12708,18014,322,0,s5
12709,18014,-322,0,s5
12710,18014,322,0,s5
12711,18014,-322,0,s5
12712,18014,-322,0,s5
12713,18015,79,2,s5
12714,18015,-79,2,s5
12715,18015,-79,0,s5
12716,18015,-79,0,s5
12717,18017,553,2,s5
12718,18017,-553,2,s5
12719,18032,439,0,s5
12720,18034,148,2,s5
12721,18034,-148,2,s5
12722,18035,148,0,s5
12723,18035,148,0,s5
12724,18040,213,2,s5
12725,18040,-213,2,s5
12726,18040,-213,0,s5
12727,18042,82,6,s5
12728,18042,-82,6,s5
12729,18043,320,2,s5
12730,18043,-320,2,s5
12731,18043,320,0,s5
12732,18045,320,0,s5
12733,18047,383,8,s5
12734,18047,-383,8,s5
12735,18048,383,0,s5
12736,18048,383,0,s5
12737,18048,-383,0,s5
12738,18048,-383,0,s5
12739,18051,402,0,s5
12740,18051,-402,0,s5
12741,18055,402,0,s5
12742,18056,402,0,s5
12743,18056,-402,0,s5
12744,18059,486,4,s5
12745,18059,-486,4,s5
12746,18059,-486,0,s5
12747,18062,486,0,s5
12748,18062,-486,0,s5
12749,18062,-486,0,s5
12750,18066,162,2,s5
12751,18074,192,0,s5
12752,18074,-192,0,s5
12753,18074,192,0,s5
12754,18074,192,0,s5
12755,18074,192,0,s5
12756,18074,192,0,s5
12757,18074,-192,0,s5
12758,18080,476,2,s5
12759,18080,-476,2,s5
12760,18080,-476,0,s5
12761,18083,571,0,s5
12762,18083,-571,0,s5
12763,18083,-571,0,s5
12764,18090,571,0,s5
12765,18092,571,0,s5
12766,18092,-571,0,s5
12767,18092,571,0,s5
12768,18092,571,0,s5
12769,18094,560,2,s5
12770,18094,-560,2,s5
12771,18096,158,2,s5
12772,18096,-158,2,s5
12773,18098,580,2,s5
12774,18107,78,4,s5
12775,18107,-78,4,s5
12776,18107,-78,0,s5
12777,18108,78,0,s5
12778,18108,-78,0,s5
12779,18112,389,2,s5
12780,18112,-389,2,s5
12781,18114,389,0,s5
12782,18114,389,0,s5
12783,18123,428,0,s5
12784,18123,-428,0,s5
12785,18123,-428,0,s5
12786,18123,428,0,s5
12787,18123,-428,0,s5
12788,18124,428,0,s5
12789,18124,-428,0,s5
12790,18124,428,0,s5
12791,18124,-428,0,s5
12792,18130,428,0,s5
12793,18130,-428,0,s5
12794,18131,428,0,s5
12795,18132,228,8,s5
12796,18137,228,0,s5
12797,18140,546,2,s5
12798,18140,-546,2,s5
12799,18140,546,0,s5
12800,18140,-546,0,s5
12801,18141,283,2,s5
12802,18141,283,2,s5
12803,18144,377,6,s5
12804,18144,-377,6,s5
12805,18144,-377,0,s5
12806,18148,587,2,s5
12807,18149,587,0,s5
12808,18150,205,2,s5
12809,18150,-205,2,s5
12810,18150,-205,0,s5
12811,18153,377,4,s5
12812,18153,-377,4,s5
12813,18153,377,0,s5
12814,18153,-377,0,s5
12815,18166,427,0,s5
12816,18166,-427,0,s5
12817,18166,-427,0,s5
12818,18166,427,0,s5
12819,18168,191,0,s5
12820,18168,-191,0,s5
12821,18169,187,2,s5
12822,18170,405,2,s5
12823,18170,-405,2,s5
12824,18170,405,0,s5
12825,18170,405,0,s5
12826,18170,-405,0,s5
12827,18171,201,5,s5
12828,18171,201,5,s5
12829,18171,-201,5,s5
12830,18171,-201,0,s5
12831,18171,-201,0,s5
12832,18171,201,0,s5
12833,18171,201,0,s5
12834,18178,201,0,s5
12835,18181,201,0,s5
12836,18183,201,0,s5
12837,18183,-201,0,s5
12838,18183,201,0,s5
12839,18183,-201,0,s5
12840,18185,414,6,s5
12841,18186,414,0,s5
12842,18186,-414,0,s5
12843,18191,367,0,s5
12844,18191,-367,0,s5
12845,18192,382,2,s5
12846,18193,382,0,s5
12847,18193,-382,0,s5
12848,18201,585,4,s5
12849,18201,-585,4,s5
12850,18202,585,0,s5
12851,18202,-585,0,s5
12852,18206,190,0,s5
12853,18206,190,0,s5
12854,18207,317,3,s5
12855,18207,-317,3,s5
12856,18209,523,0,s5
12857,18211,121,2,s5
12858,18211,-121,2,s5
12859,18216,183,4,s5
12860,18216,-183,4,s5
12861,18217,183,0,s5
12862,18231,573,2,s5
12863,18231,-573,2,s5
12864,18235,315,2,s5
12865,18239,267,4,s5
12866,18243,267,0,s5
12867,18243,-267,0,s5
12868,18243,-267,0,s5
12869,18245,409,2,s5
12870,18245,-409,2,s5
12871,18245,-409,0,s5
12872,18248,409,0,s5
12873,18248,409,0,s5
12874,18248,-409,0,s5
12875,18249,409,1,s5
12876,18249,-409,1,s5
12877,18249,-409,0,s5
12878,18251,123,6,s5
12879,18251,-123,6,s5
12880,18251,123,0,s5
12881,18260,97,0,s5
12882,18260,-97,0,s5
12883,18261,471,6,s5
12884,18261,-471,6,s5
12885,18261,471,0,s5
12886,18261,-471,0,s5
12887,18261,471,0,s5
12888,18261,-471,0,s5
12889,18266,171,4,s5
12890,18266,-171,4,s5
12891,18275,572,2,s5
12892,18278,180,0,s5
12893,18289,105,2,s5
12894,18289,-105,2,s5
12895,18289,105,0,s5
12896,18289,-105,0,s5
12897,18289,105,0,s5
12898,18292,393,4,s5
12899,18292,393,4,s5
12900,18292,-393,4,s5
12901,18292,393,0,s5
12902,18292,-393,0,s5
12903,18293,101,3,s5
12904,18293,-101,3,s5
12905,18298,388,6,s5
12906,18299,504,2,s5
12907,18299,-504,2,s5
12908,18302,233,2,s5
12909,18309,220,6,s5
12910,18310,220,0,s5
12911,18310,-220,0,s5
12912,18310,220,0,s5
12913,18311,220,0,s5
12914,18311,-220,0,s5
12915,18311,220,0,s5
12916,18311,-220,0,s5
12917,18314,439,2,s5
12918,18314,-439,2,s5
12919,18314,-439,0,s5
12920,18315,439,0,s5
12921,18315,-439,0,s5
12922,18315,439,0,s5
12923,18315,-439,0,s5
12924,18315,-439,0,s5
12925,18316,349,2,s5
12926,18316,-349,2,s5
12927,18316,349,0,s5
12928,18316,-349,0,s5
12929,18317,349,0,s5
12930,18317,-349,0,s5
12931,18317,-349,0,s5
12932,18319,365,2,s5
12933,18319,-365,2,s5
12934,18319,-365,0,s5
12935,18319,-365,0,s5
12936,18320,365,0,s5
12937,18320,-365,0,s5
12938,18322,385,6,s5
12939,18322,-385,6,s5
12940,18322,385,0,s5
12941,18323,401,2,s5
12942,18323,-401,2,s5
12943,18323,-401,0,s5
12944,18326,421,4,s5
12945,18326,-421,4,s5
12946,18328,559,2,s5
12947,18328,559,2,s5
12948,18328,-559,2,s5
12949,18328,-559,0,s5
12950,18330,378,2,s5
12951,18330,-378,2,s5
12952,18330,-378,0,s5
12953,18331,132,2,s5
12954,18332,132,0,s5
12955,18332,-132,0,s5
12956,18332,-132,0,s5
12957,18336,517,2,s5
12958,18336,-517,2,s5
12959,18336,-517,0,s5
12960,18342,208,4,s5
12961,18345,430,0,s5
12962,18345,-430,0,s5
12963,18345,430,0,s5
12964,18345,-430,0,s5
12965,18351,408,0,s5
12966,18351,-408,0,s5
12967,18351,-408,0,s5
12968,18356,394,4,s5
12969,18361,463,0,s5
12970,18363,121,0,s5
12971,18363,-121,0,s5
12972,18365,121,0,s5
12973,18365,-121,0,s5
12974,18365,-121,0,s5
12975,18366,330,6,s5
12976,18367,330,0,s5
12977,18367,-330,0,s5
12978,18367,330,0,s5
12979,18371,220,0,s5
12980,18371,-220,0,s5
12981,18371,-220,0,s5
12982,18374,589,2,s5
12983,18374,-589,2,s5
12984,18382,237,6,s5
12985,18382,-237,6,s5
12986,18392,354,2,s5
12987,18392,-354,2,s5
12988,18395,276,2,s5
12989,18395,-276,2,s5
12990,18395,276,0,s5
12991,18395,-276,0,s5
12992,18396,276,0,s5
12993,18396,276,0,s5
12994,18398,220,2,s5
12995,18398,-220,2,s5
12996,18398,-220,0,s5
12997,18398,-220,0,s5
12998,18402,220,0,s5
12999,18404,567,4,s5
13000,18404,567,4,s5
13001,18404,-567,4,s5
13002,18405,567,1,s5
13003,18408,160,2,s5
13004,18408,160,2,s5
13005,18411,230,2,s5
13006,18411,-230,2,s5
13007,18411,230,0,s5
13008,18411,-230,0,s5
13009,18412,366,2,s5
13010,18412,-366,2,s5
13011,18416,484,0,s5
13012,18416,484,0,s5
13013,18419,270,0,s5
13014,18419,-270,0,s5
13015,18419,-270,0,s5
13016,18420,160,6,s5
13017,18420,160,6,s5
13018,18420,-160,6,s5
13019,18420,-160,0,s5
13020,18420,160,0,s5
13021,18420,-160,0,s5
13022,18421,379,3,s5
13023,18421,-379,3,s5
13024,18426,257,2,s5
13025,18426,257,2,s5
13026,18426,-257,2,s5
13027,18426,-257,0,s5
13028,18428,257,0,s5
13029,18428,-257,0,s5
13030,18428,-257,0,s5
13031,18432,496,2,s5
13032,18432,-496,2,s5
13033,18434,191,2,s5
13034,18437,584,2,s5
13035,18437,-584,2,s5
13036,18438,123,2,s5
13037,18438,-123,2,s5
13038,18438,123,0,s5
13039,18438,-123,0,s5
13040,18438,123,0,s5
13041,18438,-123,0,s5
13042,18438,-123,0,s5
13043,18439,157,2,s5
13044,18439,-157,2,s5
13045,18441,313,2,s5
13046,18445,439,2,s5
13047,18445,-439,2,s5
13048,18450,576,4,s5
13049,18450,-576,4,s5
13050,18450,-576,0,s5
13051,18452,576,0,s5
13052,18452,-576,0,s5
13053,18453,576,0,s5
13054,18466,524,2,s5
13055,18466,-524,2,s5
13056,18466,-524,0,s5
13057,18466,-524,0,s5
13058,18467,524,0,s5
13059,18467,-524,0,s5
13060,18468,481,2,s5
13061,18468,-481,2,s5
13062,18469,152,6,s5
13063,18472,410,2,s5
13064,18472,-410,2,s5
13065,18474,410,0,s5
13066,18474,-410,0,s5
13067,18474,-410,0,s5
13068,18479,410,0,s5
13069,18479,410,0,s5
13070,18479,-410,0,s5
13071,18480,586,5,s5
13072,18480,-586,5,s5
13073,18487,204,4,s5
13074,18487,-204,4,s5
13075,18489,204,0,s5
13076,18491,508,4,s5
13077,18491,-508,4,s5
13078,18492,508,0,s5
13079,18497,508,0,s5
13080,18497,-508,0,s5
13081,18498,187,2,s5
13082,18498,-187,2,s5
13083,18499,187,0,s5
13084,18504,187,0,s5
13085,18504,-187,0,s5
13086,18504,187,0,s5
13087,18504,-187,0,s5
13088,18506,187,0,s5
13089,18506,-187,0,s5
13090,18519,561,0,s5
13091,18523,561,0,s5
13092,18523,-561,0,s5
13093,18523,561,0,s5
13094,18523,561,0,s5
13095,18523,-561,0,s5
13096,18526,596,4,s5
13097,18527,449,2,s5
13098,18527,-449,2,s5
13099,18527,-449,0,s5
13100,18528,211,6,s5
13101,18530,232,0,s5
13102,18531,96,4,s5
13103,18531,-96,4,s5
13104,18534,470,2,s5
13105,18534,-470,2,s5
13106,18534,-470,0,s5
13107,18535,219,4,s5
13108,18537,219,0,s5
13109,18538,249,2,s5
13110,18538,-249,2,s5
13111,18550,245,2,s5
13112,18554,178,2,s5
13113,18554,-178,2,s5
13114,18554,178,0,s5
13115,18554,-178,0,s5
13116,18554,-178,0,s5
13117,18560,593,0,s5
13118,18562,164,2,s5
13119,18562,-164,2,s5
13120,18562,-164,0,s5
13121,18574,76,2,s5
13122,18574,-76,2,s5
13123,18575,76,0,s5
13124,18575,-76,0,s5
13125,18576,217,2,s5
13126,18576,-217,2,s5
13127,18576,-217,0,s5
13128,18579,396,0,s5
13129,18581,573,2,s5
13130,18582,507,4,s5
13131,18582,-507,4,s5
13132,18582,-507,0,s5
13133,18589,507,0,s5
13134,18589,-507,0,s5
13135,18590,461,2,s5
13136,18590,-461,2,s5
13137,18590,-461,0,s5
13138,18596,498,0,s5
13139,18596,-498,0,s5
13140,18597,597,2,s5
13141,18600,413,2,s5
13142,18603,227,4,s5
13143,18603,-227,4,s5
13144,18604,228,2,s5
13145,18604,-228,2,s5
13146,18606,228,0,s5
13147,18606,-228,0,s5
13148,18608,392,6,s5
13149,18611,139,2,s5
13150,18611,-139,2,s5
13151,18611,-139,0,s5
13152,18611,139,0,s5
13153,18611,139,0,s5
13154,18611,-139,0,s5
13155,18611,-139,0,s5
13156,18618,229,2,s5
13157,18618,-229,2,s5
13158,18618,-229,0,s5
13159,18622,486,2,s5
13160,18626,432,4,s5
13161,18626,-432,4,s5
13162,18628,432,0,s5
13163,18628,-432,0,s5
13164,18635,577,2,s5
13165,18635,-577,2,s5
13166,18635,-577,0,s5
13167,18641,342,6,s5
13168,18645,297,0,s5
13169,18645,-297,0,s5
13170,18645,-297,0,s5
13171,18654,457,0,s5
13172,18654,-457,0,s5
13173,18654,457,0,s5
13174,18654,457,0,s5
13175,18660,167,2,s5
13176,18664,317,2,s5
13177,18664,-317,2,s5
13178,18664,-317,0,s5
13179,18670,401,2,s5
13180,18670,-401,2,s5
13181,18670,-401,0,s5
13182,18671,401,0,s5
13183,18671,-401,0,s5
13184,18673,401,0,s5
13185,18673,-401,0,s5
13186,18678,152,2,s5
13187,18678,-152,2,s5
13188,18678,152,0,s5
13189,18678,-152,0,s5
13190,18679,152,0,s5
13191,18679,-152,0,s5
13192,18679,-152,0,s5
13193,18685,452,4,s5
13194,18685,-452,4,s5
13195,18686,452,0,s5
13196,18688,452,0,s5
13197,18688,-452,0,s5
13198,18688,-452,0,s5
13199,18689,452,0,s5
13200,18689,-452,0,s5
13201,18689,-452,0,s5
13202,18690,164,2,s5
13203,18691,103,2,s5
13204,18691,103,2,s5
13205,18691,-103,2,s5
13206,18694,103,0,s5
13207,18694,-103,0,s5
13208,18695,103,0,s5
13209,18697,401,4,s5
13210,18697,-401,4,s5
13211,18697,-401,0,s5
13212,18703,589,2,s5
13213,18703,-589,2,s5
13214,18703,-589,0,s5
13215,18710,92,4,s5
13216,18710,-92,4,s5
13217,18711,107,2,s5
13218,18711,-107,2,s5
13219,18711,-107,0,s5
13220,18711,107,0,s5
13221,18714,337,2,s5
13222,18715,337,0,s5
13223,18715,-337,0,s5
13224,18715,-337,0,s5
13225,18718,337,0,s5
13226,18718,337,0,s5
13227,18718,-337,0,s5
13228,18718,-337,0,s5
13229,18722,337,0,s5
13230,18722,-337,0,s5
13231,18724,217,2,s5
13232,18724,-217,2,s5
13233,18727,408,0,s5
13234,18727,-408,0,s5
13235,18727,-408,0,s5
13236,18732,175,2,s5
13237,18732,-175,2,s5
13238,18732,-175,0,s5
13239,18733,469,2,s5
13240,18738,456,0,s5
13241,18739,456,0,s5
13242,18741,141,2,s5
13243,18741,-141,2,s5
13244,18742,455,2,s5
13245,18742,-455,2,s5
13246,18742,-455,0,s5
13247,18744,333,2,s5
13248,18744,333,2,s5
13249,18744,333,2,s5
13250,18746,386,2,s5
13251,18746,386,2,s5
13252,18746,-386,2,s5
13253,18746,-386,0,s5
13254,18751,331,8,s5
13255,18751,-331,8,s5
13256,18751,331,0,s5
13257,18756,317,4,s5
13258,18756,-317,4,s5
13259,18756,317,0,s5
13260,18756,317,0,s5
13261,18756,-317,0,s5
13262,18756,-317,0,s5
13263,18757,100,7,s5
13264,18760,100,0,s5
13265,18760,-100,0,s5
13266,18764,119,2,s5
13267,18764,-119,2,s5
13268,18765,119,0,s5
13269,18769,119,0,s5
13270,18769,-119,0,s5
13271,18769,119,0,s5
13272,18772,119,0,s5
13273,18772,-119,0,s5
13274,18772,119,0,s5
13275,18772,-119,0,s5
13276,18773,119,0,s5
13277,18773,119,0,s5
13278,18779,461,0,s5
13279,18779,-461,0,s5
13280,18781,359,2,s5
13281,18783,359,0,s5
13282,18783,-359,0,s5
13283,18791,381,4,s5
13284,18791,-381,4,s5
13285,18793,166,2,s5
13286,18793,-166,2,s5
13287,18796,89,0,s5
13288,18799,396,0,s5
13289,18799,-396,0,s5
13290,18799,-396,0,s5
13291,18810,76,4,s5
13292,18810,-76,4,s5
13293,18810,76,0,s5
13294,18812,76,0,s5
13295,18812,-76,0,s5
13296,18815,372,2,s5
13297,18815,372,2,s5
13298,18818,372,0,s5
13299,18820,139,16,s5
13300,18820,-139,16,s5
13301,18820,-139,0,s5
13302,18825,125,2,s5
13303,18825,125,2,s5
13304,18828,125,0,s5
13305,18828,-125,0,s5
13306,18831,375,4,s5
13307,18831,-375,4,s5
13308,18836,452,2,s5
13309,18836,-452,2,s5
13310,18836,452,0,s5
13311,18838,432,2,s5
13312,18838,-432,2,s5
13313,18838,432,0,s5
13314,18838,-432,0,s5
13315,18838,-432,0,s5
13316,18838,-432,0,s5
13317,18841,301,0,s5
13318,18841,-301,0,s5
13319,18841,301,0,s5
13320,18841,-301,0,s5
13321,18841,-301,0,s5
13322,18842,440,6,s5
13323,18842,-440,6,s5
13324,18845,440,0,s5
13325,18845,-440,0,s5
13326,18845,440,0,s5
13327,18845,-440,0,s5
13328,18847,440,0,s5
13329,18847,440,0,s5
13330,18847,-440,0,s5
13331,18849,377,2,s5
13332,18849,-377,2,s5
13333,18851,312,2,s5
13334,18852,383,12,s5
13335,18852,-383,12,s5
13336,18852,383,0,s5
13337,18852,-383,0,s5
13338,18853,144,2,s5
13339,18853,-144,2,s5
13340,18866,193,0,s5
13341,18866,-193,0,s5
13342,18866,-193,0,s5
13343,18872,374,0,s5
13344,18873,374,0,s5
13345,18874,374,0,s5
13346,18874,-374,0,s5
13347,18875,255,4,s5
13348,18875,-255,4,s5
13349,18875,255,0,s5
13350,18875,-255,0,s5
13351,18875,-255,0,s5
13352,18876,559,2,s5
13353,18876,-559,2,s5
13354,18876,-559,0,s5
13355,18876,-559,0,s5
13356,18877,559,0,s5
13357,18878,559,0,s5
13358,18880,247,4,s5
13359,18880,-247,4,s5
13360,18883,247,0,s5
13361,18883,-247,0,s5
13362,18883,-247,0,s5
13363,18883,-247,0,s5
13364,18887,247,0,s5
13365,18893,247,0,s5
13366,18893,-247,0,s5
13367,18894,189,2,s5
13368,18900,153,2,s5
13369,18900,-153,2,s5
13370,18903,76,0,s5
13371,18903,-76,0,s5
13372,18904,76,0,s5
13373,18913,600,0,s5
13374,18913,600,0,s5
13375,18915,600,0,s5
13376,18915,-600,0,s5
13377,18917,308,2,s5
13378,18917,-308,2,s5
13379,18917,-308,0,s5
13380,18923,266,4,s5
13381,18923,-266,4,s5
13382,18923,-266,0,s5
13383,18924,460,4,s5
13384,18924,-460,4,s5
13385,18924,-460,0,s5
13386,18925,578,2,s5
13387,18925,-578,2,s5
13388,18925,-578,0,s5
13389,18930,578,0,s5
13390,18930,578,0,s5
13391,18930,-578,0,s5
13392,18934,517,0,s5
13393,18935,260,2,s5
13394,18937,241,2,s5
13395,18937,-241,2,s5
13396,18937,241,0,s5
13397,18937,-241,0,s5
13398,18939,552,8,s5
13399,18939,-552,8,s5
13400,18939,-552,0,s5
13401,18941,222,2,s5
13402,18941,222,2,s5
13403,18941,-222,2,s5
13404,18942,507,3,s5
13405,18942,-507,3,s5
13406,18942,-507,0,s5
13407,18943,507,0,s5
13408,18952,430,2,s5
13409,18952,-430,2,s5
13410,18955,185,4,s5
13411,18957,417,4,s5
13412,18957,-417,4,s5
13413,18963,505,4,s5
13414,18963,505,4,s5
13415,18965,558,4,s5
13416,18971,558,0,s5
13417,18971,-558,0,s5
13418,18971,-558,0,s5
13419,18971,-558,0,s5
